0,0.9847176112451096
1,1.4007038671175374
2,1.715458796360742
3,1.9842287201054072
4,2.214316722664425
5,2.423285687037206
6,2.61879538028911
7,2.7886634977565063
8,2.967336187294525
9,3.1273788179875517
10,3.279919637649129
11,3.4224316971621236
12,3.5566202020329603
13,3.6971149268796903
14,3.82162304684968
15,3.9442617923269165
16,4.071010271274835
17,4.188451495017706
18,4.302391505424193
19,4.416245226714124
20,4.515378273131596
21,4.625231853548741
22,4.734758352094665
23,4.84342225682283
24,4.954119235235239
25,5.054823994702058
26,5.139091208693646
27,5.236890977520925
28,5.330869652552265
29,5.416119770230975
30,5.509240307475453
31,5.600637856547518
32,5.68121996262635
33,5.757855071403774
34,5.8353567717591766
35,5.914866017029466
36,6.007154899424706
37,6.088859167950901
38,6.161286973389217
39,6.245370293796559
40,6.326582871094969
41,6.398392751433208
42,6.477690354071728
43,6.551412948846777
44,6.630983950822471
45,6.699785271931776
46,6.775786081613748
47,6.850433321984545
48,6.930809739816267
49,7.000937882744672
50,7.075262322429715
51,7.140479621741109
52,7.211723811974752
53,7.267160010428625
54,7.340354895684611
55,7.415142938175685
56,7.468098904687905
57,7.551571146184387
58,7.616438883607104
59,7.684521236875035
60,7.7467088472085255
61,7.806722665393694
62,7.8696547607490155
63,7.937768030144855
64,7.999211464972476
65,8.057668026603233
66,8.114391916316018
67,8.177520018075693
68,8.254483372407755
69,8.324621046482722
70,8.381932014376257
71,8.434214829214042
72,8.488529186671538
73,8.546215896222348
74,8.609799344929481
75,8.656242343044061
76,8.714406421531496
77,8.78143598918452
78,8.83521231635419
79,8.900883432329227
80,8.953059514037736
81,9.010427853395134
82,9.056246667040703
83,9.107207936277222
84,9.15730771451245
85,9.208766913531205
86,9.256673419175204
87,9.306937388255896
88,9.366787695146046
89,9.415966893845752
90,9.451774584642333
91,9.508814176723988
92,9.566335748807235
93,9.615576578908081
94,9.673705816193717
95,9.727532238271884
96,9.779773059838146
97,9.84839460191483
98,9.896755158652695
99,9.940440887632182
100,9.983277696328496
101,10.04300694644653
102,10.089493422880311
103,10.139566119314757
104,10.178422494372677
105,10.225023587799722
106,10.26271859149125
107,10.31764470653477
108,10.35422248613031
109,10.407645125341793
110,10.45543790919641
111,10.515031620486349
112,10.559841587718699
113,10.602673320096017
114,10.660581556829744
115,10.702598889769131
116,10.755415633319991
117,10.795103193093059
118,10.843261838090143
119,10.900681721639996
120,10.94773139493055
121,10.984290137274234
122,11.034904119212424
123,11.080543898366258
124,11.126193508906894
125,11.167821575293745
126,11.236357659797543
127,11.274196391112332
128,11.319682957227373
129,11.368183515809392
130,11.413510863909302
131,11.46691997799365
132,11.506079236707858
133,11.55181088173395
134,11.586953885265364
135,11.640626459433404
136,11.676405388682797
137,11.72139540907168
138,11.764246417048778
139,11.802002251870704
140,11.84427869768924
141,11.87719858320265
142,11.917747143707661
143,11.955005771046775
144,11.995593298416955
145,12.042267983537116
146,12.078216540774411
147,12.113315591962493
148,12.151291736513162
149,12.1953490249288
150,12.233624892179153
151,12.275939597380473
152,12.322733300172443
153,12.373339181091916
154,12.412137041970736
155,12.461617818195213
156,12.503510951869128
157,12.543610758228407
158,12.594291621683546
159,12.633853724106222
160,12.676766717996411
161,12.707039958680706
162,12.726485548019633
163,12.758841411372211
164,12.80409252833301
165,12.85842506139748
166,12.891434461973297
167,12.92715063579917
168,12.970871290837431
169,12.99362815396453
170,13.022195228859808
171,13.05156806416295
172,13.087456761606028
173,13.119143516572112
174,13.16658592530758
175,13.197714597233592
176,13.249502142551375
177,13.273620897009375
178,13.310023705788856
179,13.354841021009957
180,13.402617942235194
181,13.451403867678719
182,13.48241489278196
183,13.521410670752427
184,13.553332380327612
185,13.58535882534193
186,13.616032296683018
